date,target,market_1,market_2,market_3,market_4,market_5,should_be_impacted_1,should_be_impacted_2,should_be_impacted_3,should_be_impacted_4,should_be_impacted_5,should_be_impacted_6,should_be_impacted_7,should_be_impacted_8,should_be_impacted_9,should_be_impacted_10,should_be_impacted_11,should_be_impacted_12,should_be_impacted_13,should_be_impacted_14,should_be_impacted_15,should_be_impacted_16,should_be_impacted_17,should_be_impacted_18,should_be_impacted_19,should_be_impacted_20,should_be_impacted_21,should_be_impacted_22,should_be_impacted_23,should_be_impacted_24,should_be_impacted_25,should_be_impacted_26,should_be_impacted_27,should_be_impacted_28,should_be_impacted_29,should_be_impacted_30,some_times_impacted_some_times_not_1,some_times_impacted_some_times_not_2,some_times_impacted_some_times_not_3,some_times_impacted_some_times_not_4,some_times_impacted_some_times_not_5,may_be_not_impacted_2,may_be_not_impacted_3,may_be_not_impacted_4,may_be_not_impacted_5,may_be_not_impacted_6,may_be_not_impacted_7,may_be_not_impacted_8,may_be_not_impacted_9,may_be_not_impacted_10,may_be_not_impacted_11,may_be_not_impacted_12
2014-08-18,161768.6,15000281.05,19055785.32,12114591,31400578.05,20966439.64,727118.4917,1289271.628,249432.3455,727854.3576,54705.85608,142304.77,-3326.05,1696644.6,249598.68,1976883.12,333006.06,80266.286,126128.304,30160.328,5265.92,47273.058,2763.68,45388.818,4185.876,19790,4352.4,7226.67,3284.905,5031,2785.12,155698.4,29130.99,9730.26,21750.95,3481.53,20877.48,3911.93,8500,6491.28,1530.83,16.44,7.79,275.5,213.64,55.35,415.53,181,305.25,27.86,427.14,80.08
2014-08-19,155460.24,14593134.14,18499303.68,11770695,31456027.27,20376411.56,663594.0248,1176676.628,233625.7681,669473.063,52132.37705,133286.4,-8920.73,1548472.8,222360.92,1804237.53,296666.748,75179.52,116011.536,27650.212,5018.2,43481.214,2533.664,43253.136,4338.468,19675,4151.16,6851.52,3435.546,5232.6,2764.52,150335.68,27244.65,3902.85,20558.49,3540.29,19830.33,3784.88,7844.25,6180.39,1409.8,31.51,7.79,274.05,191.1,39.36,377.34,144.8,288.75,19.9,361.6,67.76
2014-08-20,158042.2,14552128.7,18608806.32,11831725.86,31511476.49,20309820.48,641773.5863,1132652.731,230556.3018,643219.9262,52152.92202,131535.77,-9403.94,1429073.1,208749.34,1736734.14,290485.036,74192.086,106865.808,26453.872,4813.16,41776.182,2528.32,43270.128,4099.176,19732.5,4204.2,6871.65,3655.833,5439.3,2797.48,146710.08,25858.95,4692.6,19549.15,3374.18,18041.4,3296.04,7051.25,5291.58,1312.71,30.14,10.25,259.55,175.42,49.2,347.7,130.32,235.95,15.92,428.27,67.76
2014-08-21,152171.76,12659131.23,16874920.92,10576596.24,31566925.71,17728845.46,659365.5927,1160910.559,239334.849,641984.6933,53723.85061,136543.8,-5914.09,1417476.9,213543.98,1780062.69,307062.18,77016.84,103219.92,26362.812,4798.2,41695.92,2603.584,44574.264,4737.288,20952.5,4843.8,7312.68,3657.385,6053.4,2985.97,168850.88,30872.8,5443.2,23404.48,3905.28,17108.91,3102.44,6953.25,5272.23,1288.77,23.29,13.12,324.8,213.64,65.19,454.86,191.86,313.5,23.88,511.89,72.38
2014-08-22,152090.16,11957899.56,15917904.6,9962804.18,31622374.93,16762352.49,668605.0181,1168390.385,234593.3358,636884.139,52127.65367,133838.2,-7498.4,1426609.8,215980.72,1791531.87,310566.064,75490.76,102399.84,26386.048,4655.64,41364.666,2605.888,43249.95,4604.348,20011.25,4293.12,7219.35,3359.692,5313.6,2793.36,163396.64,29667.39,4154.22,22598.97,3679.28,21111.48,3859.9,8607.75,6470.64,1440.39,36.99,14.76,308.85,203.84,66.42,444.03,188.24,325.05,33.83,493.81,76.23
2014-08-23,153229.16,13858853.36,18386812.08,11497162.4,31677824.16,19337540.35,778061.5041,1383165.778,273774.9692,762205.5195,57433.53053,156192.33,6407.31,1688851.5,257745.48,2120854.38,370621.408,88099.494,122549.328,29190.696,5129.52,49504.014,2882.88,47651.94,4398.58,20940,4478.76,7464.57,3698.222,5377.8,2754.22,167603.04,29668.88,4317.3,22602.24,3752.73,20180.16,3790.93,8185.25,6456.45,1455.02,32.88,17.63,342.2,192.57,67.65,450.87,247.97,331.65,33.83,500.59,66.22
2014-08-24,145108.6,13646294.71,18045360.84,11260805.1,31733273.38,19022102.88,726740.8226,1301525.777,248745.358,737920.7908,56147.70522,141912.28,-3516.24,1589168.7,230055.12,1995673.2,330804.436,80044.904,118644.768,28741.676,5014.68,47926.872,2838.528,46584.63,4411.296,20501.25,4283.76,7285.23,3544.671,5506.5,2825.29,164746.56,29245.72,4178.52,22424.57,3693.97,20404.8,3752.21,8275.25,6403.56,1387.19,38.36,13.94,352.35,211.68,76.26,455.43,150.23,339.9,37.81,467.82,83.93
2014-08-25,147679.68,13902658.94,18247334.04,11431389.62,31788722.6,19371536.19,748337.6306,1322145.605,248159.6417,736646.921,56546.75445,141578.53,-3574.48,1614345.6,227079.64,2027289.69,326525.752,79856.654,118439.952,28692.692,5050.32,47844.09,2833.696,46915.974,4598.568,22041.25,4608.24,7490.19,3882.813,6163.5,2891.21,172842.56,30221.67,4226.85,23121.08,3834.09,20271.42,3890.15,8180,6497.73,1365.91,38.36,10.25,287.1,229.32,89.79,469.11,184.62,366.3,29.85,524.32,90.09
2014-08-26,149039,13511181.74,18166076.76,11184519.64,31844171.82,18836188.13,740302.6801,1307811.995,252873.2636,718533.6093,53709.07101,144267.22,-1845.48,1596844.2,233461.3,2005311.81,335702.364,81373.196,115527.648,27878.804,4796.88,46667.628,2753.312,44561.52,4612.44,21235,4322.76,7391.37,3934.999,6216,2776.88,167284.48,28368.11,5341.41,21526.41,3739.17,20962.89,3974.85,8640.5,6735.09,1618.61,38.36,15.58,288.55,204.33,44.28,410.97,152.04,315.15,19.9,400.02,77.77
2014-08-27,166670.72,14127515.38,18629774.28,11431718.92,31899621.04,19717390.52,712301.4989,1251548.537,247371.4349,675680.3253,51237.92168,141128.19,-3816.54,1697940.3,253902.76,1919041.11,328586.124,79602.642,120708.432,29049.396,5084.64,43884.414,2582.016,42511.86,4434.416,22573.75,4374.24,7338.3,4215.426,6411.6,2878.85,167631.2,27947.93,4308.66,21276.8,3735.78,19324.89,3611.85,7942.75,6128.79,1432.41,32.88,7.79,291.45,221.97,40.59,361.38,137.56,292.05,17.91,432.79,86.24
2014-08-28,161788.32,12485179.03,17189221.92,10412672.48,31955070.27,17474769.17,698727.9176,1218828.901,238420.0159,643217.9616,50262.46799,136021.37,-7007,1653550.5,250281.96,1868871.21,323900.372,76722.166,114909.12,29353.348,4987.84,41776.056,2609.056,41702.616,5132.64,24383.75,4708.08,8161.8,4354.427,6875.1,3088.97,186385.76,31245.3,6341.22,24612.2,4086.08,18872.1,3469.07,7950.5,6075.9,1465.66,39.73,11.48,291.45,216.58,71.34,464.55,200.91,376.2,13.93,501.72,86.24
2014-08-29,166350.44,12110487.98,16602523.08,10050876.8,32010519.49,16983249.46,732861.593,1267830.96,243837.0552,655797.2989,49153.9979,139112.34,-4662.84,1720030.2,257960.1,1944007.38,333836.884,78465.612,117156.384,29158.04,4877.84,42593.04,2591.68,40782.924,4436.728,22077.5,4012.32,7504.83,3668.443,5826.6,2822.2,174261.12,28898.55,4060.8,22982.65,3791.15,22169.16,4192.65,8824.5,6972.45,1609.3,56.17,11.07,375.55,231.77,82.41,443.46,208.15,363,33.83,473.47,87.01
2014-08-30,161237.52,13785188.66,18768801.48,11376809.48,32065968.71,19231358.48,752619.0296,1308944.89,266850.6865,720589.5641,57919.77941,152241.62,3344.25,1775808.3,265340.4,2007048.54,343387.784,85871.116,128731.344,32071.332,5747.72,46801.188,2850.624,48055.5,2809.08,18077.5,2818.92,6454.41,2724.924,3762.3,2438.01,132146.08,22007.3,3068.01,17658,2853.25,21210.93,4089.8,8348.5,6762.18,1451.03,31.51,11.89,333.5,182.77,67.65,383.04,171.95,288.75,29.85,378.55,81.62
2014-08-31,155130.44,13507061.76,18511259.52,11221668.24,32121417.93,18835051.26,692884.4695,1215646.406,239469.2848,662762.9812,48856.92791,136620.34,-6872.32,1649232.9,240854.74,1863990.84,311700.252,77060.012,118400.784,27510.796,4848.36,43045.38,2445.28,40535.478,3242.58,9952.5,3193.32,3420.27,2063.578,4527.9,1176.26,115156.8,18383.62,2064.96,15048.54,1831.73,16611.66,3141.16,5920.5,4984.56,1131.83,28.77,11.07,249.4,136.71,47.97,340.29,137.56,306.9,27.86,340.13,60.06
2014-09-01,151068.12,13049934.95,18140926.44,10901387.5,32176867.15,18186859.54,789768.0097,1388460.046,265070.9456,778359.0511,56899.98692,151226.13,2558.92,1116567.9,157317.92,2128972.23,345557.82,85298.334,85549.44,20685.064,3549.92,50553.216,2927.2,47209.086,5048.252,20923.75,5243.16,6910.08,3809.869,7010.1,2538.95,178638.24,28657.17,3930.66,23007.72,3867.99,13261.95,2392.17,4176.75,3410.76,1060.01,52.06,16.81,381.35,195.02,66.42,451.44,219.01,384.45,47.76,499.46,80.08
2014-09-02,150372.48,12986000.68,18111094.56,10902293.52,32232316.38,18099214.76,696642.1383,1222084.921,256475.9768,654534.3407,50156.05486,146323.12,-932.75,890851.5,142989.48,1873863.36,327015.068,82532.816,63428.496,15716.328,2880.68,42511.014,2485.568,41613.408,5262.112,23315,6244.68,7438.95,4335.415,7417.5,2878.85,184316,28421.75,4506.84,22825.69,4228.46,21217.95,4064.39,8303.75,6762.18,1842.05,32.88,13.94,314.65,208.25,62.73,400.71,135.75,366.3,23.88,427.14,91.63
2014-09-03,167851.88,13602791.97,18863067.6,11305766.12,32287765.6,18982391.4,700399.807,1228523.436,273482.6689,646305.7002,51455.18182,156025.01,4964.05,1666702.8,264522.8,1883735.88,342329.884,88005.118,115460.736,28417.628,5106.2,41976.522,2525.888,42691.338,5391.584,24305,6831.24,7684.17,4512.246,7395.9,2873.7,183971.04,28730.18,4456.35,22244.72,4310.95,21310.38,3974.85,8575.25,6484.83,2360.75,42.47,9.43,308.85,207.27,54.12,362.52,166.52,346.5,27.86,448.61,70.07
2014-09-04,183330.04,13270995.72,18037929,10884707.12,32343214.82,18567587.32,770571.4286,1340663.032,286445.408,690863.2291,55268.31894,163420.91,8604.05,1818839.4,287155.72,2055683.19,371620.304,92176.738,123420.816,30743.74,5484.6,44870.49,2732.64,45855.036,5314.132,21347.5,6921.72,7133.34,3589.679,6645.9,2777.91,182355.36,29789.57,4156.92,23759.82,4121.11,20905.56,3904.67,8617.5,6550.62,2560.25,26.03,13.94,320.45,194.53,62.73,450.87,182.81,397.65,29.85,509.63,68.53
2014-09-05,182844.52,12398527.24,16873027.08,10210845.4,32398664.04,17382028.59,798895.571,1385784.491,289116.2744,705931.9413,55126.43477,164944.59,8725.99,1880054.4,300232.94,2124869.49,388543.724,93036.162,126112.8,31628.592,5470.52,45849.132,2811.264,45738.216,5214.716,21586.25,7126.08,7329.15,3690.171,6535.8,2699.63,187580.8,31219.97,4078.35,23674.8,4149.36,22972.95,4381.41,8771.75,6951.81,2589.51,34.25,17.22,371.2,201.39,79.95,433.77,226.25,419.1,31.84,550.31,78.54
2014-09-06,162846.4,13410402.69,18322942.56,11179136.92,32454113.26,18688560.42,700039.3019,1234513.832,272388.2161,657533.0099,52678.9328,155401.12,2069.34,1674829.8,262487.56,1892921.16,339696.16,87653.216,117466.464,28651.244,5227.64,42705.81,2546.624,43706.61,5410.08,22241.25,7391.28,7393.2,3761.078,6553.2,2879.88,189650.56,32069.27,4490.37,24618.74,4571.98,23085.27,4323.33,8962.5,7061.46,2625.42,45.21,22.55,390.05,215.11,76.26,452.58,219.01,445.5,59.7,568.39,78.54
2014-09-07,171011.84,13678117.77,18657486.12,11423158.9,32509562.49,19065239.87,725353.7923,1272539.69,270400.1275,665818.7461,53082.41591,154266.37,1391.39,1726418.4,264055.6,1951227.54,341725.54,87013.166,118946.688,29379.096,5267.68,43243.956,2611.328,44042.202,5454.008,24231.25,7580.04,8125.2,3977.776,6754.8,3052.92,192554.56,32151.22,5286.87,24787.69,4487.23,23745.15,4414.08,9217.75,7083.39,2771.72,41.1,18.45,408.9,231.77,79.95,457.71,208.15,476.85,55.72,552.57,90.86
2014-09-08,187665.04,14761422.78,19159904.4,11940531.92,32565011.71,20570776.1,741043.9277,1317032.699,282865.8445,704228.2039,55175.20745,161378.36,5614.7,1786780.8,276598.46,2019449.91,357957.6,91024.648,125808.432,30861.176,5475.36,45738.504,2743.072,45778.572,5100.272,23025,7002.84,7557.9,3589.097,6124.5,2903.57,183758.08,31444.96,4639.41,23420.83,4242.02,23986.17,4333.01,9224.25,6968.58,2568.23,63.02,22.14,327.7,239.12,72.57,446.31,209.96,448.8,63.68,489.29,87.78
2014-09-09,179910.32,13874066.55,18708477.84,11523711.1,32620460.93,19356421.63,753960.5607,1341336.371,291114.4039,702369.166,55800.38459,166084.68,8114.47,1819752.9,285540.96,2056715.43,369530.132,93679.224,125476.32,30732.436,5537.4,45617.796,2731.616,46296.828,5143.044,24680,7450.56,7718.94,4148.108,6586.5,3084.85,185255.84,31257.22,4175.55,22703.61,4454.46,23314.59,4141.83,8847.25,6670.59,2683.94,36.99,21.32,320.45,201.88,59.04,429.21,182.81,457.05,41.79,471.21,71.61
2014-09-10,177082.88,13868253.83,18951368.28,11656121.74,32675910.15,19330903.89,691297.996,1219403.174,261222.7893,627391.0178,50550.67022,149031.39,-2983.89,1654329.6,246153.08,1869751.65,318556.636,84060.402,112081.68,26645.412,5016.44,40748.022,2368.352,41941.566,5525.68,24115,8140.08,7797.63,4212.807,6673.8,3170.34,179866.72,31100.77,4567.05,22185.86,4718.88,22687.47,3803.03,9023.75,6173.94,2570.89,38.36,25.42,317.55,199.43,63.96,370.5,179.19,429,49.75,528.84,73.92
2014-09-11,190742.04,13094385.76,17785402.44,10819692.62,32731359.37,18332465.32,750330.3876,1304507.044,269421.1445,639408.5327,49548.61325,153708.34,310.31,1769787.6,265084.9,2000244.45,343057.6,86698.412,114228.576,27409.688,4917,41528.592,2436.288,41110.02,5730.292,22443.75,8859.24,7585.35,3607.721,6543.6,2968.46,187864.16,34389.2,4282.74,24470.5,4479.32,22068.54,3749.79,8892.75,5972.7,3048.36,60.28,43.05,350.9,216.09,68.88,452.58,215.39,518.1,55.72,522.06,84.7
2014-09-12,185810.68,12366639.77,16818478.56,10259628.08,32786808.6,17327913.28,760489.8477,1321636.171,275852.3098,658204.456,52368.56117,157376.92,2570.75,1793026.2,279927.26,2026508.61,362265.488,88767.656,117586.416,29618.364,5196.84,42749.406,2632.608,43449.606,5703.704,22490,8692.32,7513.98,3674.263,6405.6,3147.68,189096.16,35059.7,4193.1,24388.75,4857.87,25226.37,4248.31,9614.25,6729.93,3219.93,63.02,42.23,404.55,231.28,76.26,458.85,253.4,569.25,79.6,561.61,83.16
2014-09-13,175692.96,13898192.05,18841545.84,11579919.94,32842257.82,19378117.52,737560.7201,1297453.236,281424.9823,671500.9159,52404.03222,160556.89,4315.22,1760217.9,274690.24,1989428.01,355487.776,90561.302,119961.792,28856.6,5200.36,43612.884,2564.896,43479.342,5370.776,21870,8364.72,7499.34,3409.938,6010.2,3226.99,186751.84,35198.27,4644.27,24320.08,4569.72,25741.17,4441.91,9812.5,7040.82,3137.47,54.8,49.2,429.2,207.27,94.71,481.08,251.59,655.05,85.57,574.04,87.78
2014-09-14,175573.28,13803007.63,18955413.36,11580293.74,32897707.04,19253397.07,741756.145,1299982.515,274772.9183,668906.4847,52670.06504,156761.04,1630.72,1763649.3,266612.06,1993306.5,345033.936,88420.272,119498.304,28665.06,5226.76,43444.422,2547.872,43699.176,5170.788,22108.75,8038.68,7420.65,3388.501,5999.4,3161.07,185088.64,35634.84,4449.06,24214.35,4523.39,26100.36,4521.77,10035.25,7269.15,3102.89,79.46,50.43,429.2,243.53,87.33,482.22,233.49,762.3,111.44,503.98,91.63
2014-09-15,173642.08,13596205.2,18918592.68,11427014.38,32953156.26,18980527.41,720467.504,1266439.392,265721.0907,648671.7484,48617.49837,151597.26,-1535.17,1718142.3,253019.46,1941873.9,327442.996,85507.668,115883.424,25996.688,4824.6,42130.242,2310.688,40336.884,5546.488,21055,8147.88,7118.7,3384.718,5886.9,3267.16,179620.32,35499.25,4543.83,23155.96,4471.41,26064.09,4342.69,9966.5,6944.07,2985.85,98.64,49.2,340.75,227.36,84.87,452.58,202.72,780.45,93.53,455.39,89.32
2014-09-16,171812.88,13544499.79,18818869.68,11360903.4,33008605.48,18906773.9,719458.8435,1266083.374,265972.112,644501.4743,47934.68079,151740.55,-1125.67,1717659.3,254615.24,1941328.11,329508.136,85588.49,115138.416,26175.668,4756.84,41859.342,2326.592,39770.838,6710.58,22722.5,9413.04,7587.18,3795.028,6239.7,3558.65,178682.24,35262.34,4573.26,22474.71,5257.89,26750.88,4577.43,9916,6940.2,4978.19,83.57,38.54,291.45,198.94,66.42,428.64,193.67,707.85,75.62,448.61,80.08
2014-09-17,180067.4,14163311.52,19100647.8,11695785.48,33064054.71,19748586.65,672560.525,1176639.176,259455.5995,596093.4075,47056.77248,148023.02,-3174.99,1596312.9,236806.16,1804180.26,306460.816,83491.636,106490.448,24117.084,4669.72,38715.39,2143.616,39042.306,7300.14,23498.75,10959,7812.27,4101.839,6589.8,3745.08,178288,36263.62,5043.33,23055.68,5639.83,29567.07,4865.41,11140.25,7408.47,9819.39,102.75,36.49,352.35,202.37,65.19,389.31,191.86,697.95,69.65,429.4,77
2014-09-18,187156.4,13002271.55,17859940.8,10800080.58,33119503.93,18196695.03,710561.7793,1225009.689,271414.2535,598546.2413,48972.2088,154844.87,1206.66,1661935.8,258230.2,1878348.36,334186.14,87339.466,106928.64,26630.968,4859.8,38874.654,2367.072,40632.12,7925.536,21732.5,11383.32,7744.56,3547.969,6645,3678.13,191980.8,40452.01,4810.86,26440.13,5496.32,32569.29,5371.19,12695.5,8194.08,12130.93,108.23,53.3,400.2,207.27,78.72,483.36,213.58,935.55,109.45,540.14,102.41
2014-09-19,197036.8,13481252.56,17828006.04,10978377.84,33174953.15,18868378.09,746705.2391,1279652.318,286947.4505,624303.2792,51894.13597,163707.49,6429.15,1736067.9,277106.54,1962133.68,358614.988,92338.382,111530.064,27993.728,5149.76,40547.556,2488.192,43055.604,7042.352,22093.75,11057.28,7916.58,3445.828,6300.9,3657.53,192661.92,40843.88,4859.19,26495.72,5361.85,38191.14,6294.42,14371.5,9575.67,13583.29,93.16,54.53,417.6,214.62,73.8,493.05,237.11,1016.4,125.37,590.99,92.4
2014-09-20,177748.6,14245652.36,19531240.56,11941384.54,33230402.37,19842535.62,785168.7437,1363743.858,299388.0654,681216.3299,52661.19728,170804.35,10146.5,1850152.5,291281.68,2091073.98,376959.868,96341.33,121697.424,28226.088,5225.88,44243.892,2508.832,43692.804,6738.324,21378.75,10172.76,7620.12,3246.105,5941.8,3615.3,188334.08,41332.6,4398.84,25991.05,5321.17,39430.17,6465.03,14931.5,9689.19,11813.06,108.23,49.61,449.5,211.19,76.26,493.62,217.2,1052.7,117.41,560.48,99.33
2014-09-21,173049.12,13675622.73,18936810.36,11460604.76,33285851.59,19058515.5,791679.189,1367683.278,287725.6165,678114.8884,51805.45837,164150.71,5176.08,1855497,279354.94,2097114.24,361524.66,92588.378,121143.36,27670.936,5140.96,44042.544,2459.488,42982.326,6025.072,20971.25,9686.04,7612.8,3201.485,5865.9,3623.54,188763.52,41763.21,4567.05,26251.56,5048.84,39265.2,6131.07,14753.25,9202.86,10483.06,123.3,58.63,446.6,231.77,108.24,485.07,238.92,1032.9,139.3,522.06,98.56
2014-09-22,169936.08,13377559.24,18541189.68,11205545,33341300.81,18632388.91,752861.4598,1298553.798,272870.1769,641532.4949,49845.68324,155676.13,-161.98,1761711,257133.74,1991115.75,332767.66,87808.334,114608.016,25945.82,4946.48,41666.562,2306.176,41356.404,5981.144,21628.75,9492.6,7768.35,3298.679,5888.1,3765.68,190175.04,42105.91,4737.69,26383.45,5053.36,38770.29,6175.84,14626.25,9271.23,7974.68,124.67,46.74,395.85,217.56,83.64,499.89,238.92,1125.3,113.43,532.23,87.78
2014-09-23,171210.4,13187600.59,18536519.04,11095590.84,33396750.04,18380578.91,757544.2574,1310276.09,267864.8125,632758.0189,47513.46216,152820.12,-1661.66,1777614.3,253115.82,2009090.25,327567.56,86197.416,113040.48,24540.984,4715.04,41096.664,2181.312,39421.44,5985.768,24126.25,10179,8138.01,4107.853,6727.5,4010.82,192283.52,42259.38,5346,25524.53,5836.45,39164.58,6264.17,14684.75,9280.26,7534.45,120.56,43.46,355.25,222.46,87.33,469.68,233.49,1079.1,93.53,523.19,87.01
2014-09-24,180624.32,13344237.8,18672594.72,11245036.08,33452199.26,18614418.02,746260.5743,1288340.714,262241.9357,629912.3664,47185.35501,149612.56,-3377.01,1747855.2,242114.72,1975455.51,313330.908,84388.208,112532.112,23725.84,4682.48,40911.822,2108.832,39149.568,5666.712,24662.5,10099.44,8141.67,4370.335,6768.6,4038.63,187302.72,41526.3,5312.25,25085.26,5813.85,38043.72,5912.06,14710,8959.05,6951.91,117.82,42.64,387.15,214.62,63.96,436.05,184.62,996.6,121.39,462.17,91.63
2014-09-25,195980.08,13061924.25,17871083.88,10878984.42,33507648.48,18261262.69,830650.1642,1410162.462,288011.7808,666613.5191,52714.40384,164314.47,5984.16,1913127.3,281747.88,2162248.86,364621.476,92680.746,119088.672,28343.524,5231.16,43295.49,2519.296,43736.346,5808.9,22340,10037.04,7903.77,3752.251,6708.3,3826.45,198473.44,45242.36,5656.77,27402.6,5612.71,36365.94,5438.95,14486.25,8514,6604.78,123.3,50.84,398.75,224.42,81.18,522.69,267.88,1245.75,137.31,577.43,84.7
2014-09-26,193325.36,12469004.21,16975787.4,10243622.32,33563097.7,17450447.9,848015.9574,1439261.546,290567.1775,682691.6843,52993.73831,165772.29,6255.34,1952605.2,296358.1,2206867.71,383529.576,93503.022,121960.992,29968.788,5258.88,44339.778,2663.744,43967.862,5832.02,23787.5,9439.56,8291.73,3956.048,6690.3,4070.56,204249.76,46656.37,5156.19,28139.44,5671.47,41203.89,6121.39,15734.75,9349.92,6639.36,110.97,61.91,427.75,266.56,89.79,554.04,260.64,1257.3,155.22,535.62,98.56
2014-09-27,179797.44,13957605.19,18963450.48,11623106.3,33618546.92,19418480.13,838931.732,1447705.373,294483.1095,712591.5904,54443.61719,168006.19,7091.63,1964060.7,292840.96,2219814.87,378977.328,94763.042,127302.528,31003.104,5402.76,46281.69,2755.68,45171.108,5331.472,24233.75,9088.56,8196.57,3892.513,6352.2,4106.61,199276,45611.88,6408.18,27166.07,5482.76,42027.57,6287.16,16222.75,9773.04,6540.94,153.44,55.35,481.4,250.39,91.02,540.36,264.26,1300.2,151.24,615.85,96.25
2014-09-28,187663,14710004.39,19390672.08,12022232.14,33673996.15,20459175.1,862853.1905,1490539.027,293649.7188,738704.9059,55179.64133,167530.93,6271.72,2022171.9,293752,2285493.21,380156.812,94494.974,131967.6,30758.812,5475.8,47977.776,2733.952,45781.758,5303.728,23602.5,8523.84,8037.36,3600.349,6061.5,4072.62,193177.6,44540.57,4972.59,26528.42,5289.53,40437.54,6025.8,15327.75,9258.33,5840.03,143.85,56.17,421.95,258.72,102.09,534.09,280.55,1282.05,161.19,501.72,94.71
2014-09-29,181986.36,14454880.9,18465434.52,11680687.52,33729445.37,20101008.9,822696.4425,1414756.647,281148.8589,685103.4091,52541.48251,160399.36,1668.03,1919360.1,271885.58,2169293.76,351858.136,90472.448,122391.84,28717.812,5214,44496.396,2552.544,43592.976,4933.808,23648.75,8503.56,7894.62,3559.706,6066,4048.93,187163.68,43776.2,4862.7,25587.75,5288.4,39289.77,5729.35,14718.5,8644.29,5261.48,143.85,50.43,401.65,262.15,89.79,504.45,257.02,1300.2,185.07,476.86,110.11
2014-09-30,178373.52,14079193.19,18223083.84,11506971.98,33784894.59,19573514.63,771568.7841,1331347.734,275305.0834,646397.0534,51379.80585,157065.42,-236.6,1806201.6,255594.9,2041400.19,330775.828,88591.956,115477.056,26738.984,5098.72,41982.444,2376.672,42628.68,5227.432,23335,8837.4,7887.3,3829.754,6218.4,4065.41,179879.04,42402.42,5621.67,24226.34,5430.78,38294.1,5513.97,14282.75,8377.26,4416.93,138.37,42.64,368.3,209.23,73.8,455.43,204.53,1277.1,117.41,462.17,107.03
2014-10-01,191288.08,14664104.92,18922174.44,11813315.32,33840343.81,20398009.11,740296.5391,1280384.477,272589.0331,625376.6795,48324.86227,155515.93,-986.44,1737061.2,247451.02,1963256.31,320236.76,87717.974,111721.824,25555.204,4795.56,40617.234,2271.456,40094.748,5682.896,23592.5,9381.84,8046.51,4074.776,6834,4213.73,182020.96,42336.86,6104.16,24228.52,5850.01,36527.4,5244.14,13882.75,8034.12,4709.53,163.03,34.44,387.15,214.13,82.41,441.18,161.09,1174.8,125.37,458.78,103.18
